"product_uuid"	"product_name"	"product_fare"	"online_time"	"product_stock"	"product_delivery"	"unit_price"	"product_norm"	"shop_uuid"	"product_description"	"picture_uuid"	"PRODUCT_DETIAL"	"product_selled"	"product_modify"	"product_discount"	"product_priority"	"class_uuid"
"40b038f8a01741479db7e8659bb90385"	"青海黑金刚紫土豆"	"12.00"	"2013/10/15"	"1234"	"1"	"78.00"	"3.0kg/箱"	"ae8daace903c4c8fb45ec44b39a62b5c"	""	"fed8027f30dd4cb3a89d1f5cb6469f19"	"<img src=""http://mall.grcbank.com/TopMall/goods/G310000001/xq/1.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000001/xq/2.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000001/xq/3.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000001/xq/4.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000001/xq/5.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000001/xq/6.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000001/xq/7.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000001/xq/8.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000001/xq/9.jpg"" />"	"124"	"2013/10/15"	"5.00"	"1"	"577b7763af9843e8acf8bad49f013c05"
"421428ae271d48a0b53742cf5e2f57bc"	"《水浒传》彩色纪念币（第3组）1公斤银币"	"13.00"	"2013/9/8"	"1000"	"1"	"23000.00"	"面值300元"	"广东粤宝黄金投资有限公司"	"水浒传》彩色金银纪念币是中国四大古典文学名著金银纪念币的收官之作，其中第1、2组已分别于2009年8月、2010年3月发行。此次发行的《水浒传》彩色金银纪念币"	""	"【藏品名称】：《水浒传》彩色纪念币（第3组）1公斤银币. 【藏品规格】：银币1kg. 【藏品材质】：银币Ag999. 【藏品面值】：银币面值300元. 【藏品发行量】：1万套. 【藏品发行单位】：中国人民银行. 【藏品铸造单位】：深圳国宝造币有限公司、沈阳造币有限公司和上海造币有限公司. 【藏品正面图案】：该枚纪念币正面图案为中华人民共和国国徽及中国传统纹样组合设计，并刊国名、年号。. 【藏品背面图案】：1公斤彩色圆形银质纪念币背面图案为齐聚忠义堂（局部彩色），并刊面额。. 【藏品简介】： 中国人民银行于1995年首次将中国古典文学名著——《三国演义》搬上贵金属纪念币，其后又陆续发行了以《红楼梦》、《西游记》等中国古典文学名著为题材的贵金属纪念币项目。中国古典文学名著对接中国现代贵金属纪念币，使我国钱币文化与中华灿烂的传统文化完美结合,凸显了中国贵金属纪念币“淬炼金银、传承文化”的核心价值。. 《水浒传》彩色金银纪念币是中国四大古典文学名著金银纪念币的收官之作，其中第1、2组已分别于2009年8月、2010年3月发行。此次发行的《水浒传》彩色金银纪念币（第3组）共7枚，其中金币3枚，银币4枚，分别以“智多星吴用”、“呼延灼月夜赚关胜”、“齐聚忠义堂”、“小李广花容”、“黑旋风李逵”、“燕青智扑擎天柱”为主要图案。采取镜面、喷砂、彩色等造币工艺。至此，中国人民银行历时七年发行的中国四大古典文学名著贵金属纪念币系列已全部发行，该系列将成为中国贵金属纪念币宝库中一朵永远绽放的奇葩。"	"500"	"2013/9/10"	"8.00"	"1"	""
"4305e36d91e142a488f04e551e86f04f"	"极品铁棍山药"	"12.00"	"2013/10/10"	"123"	"1"	"88.00"	"2.5kg/箱"	"ae8daace903c4c8fb45ec44b39a62b5c"	""	"f53f2523d0704bc594e4d9a2d72ce27e"	"<img src=""http://mall.grcbank.com/TopMall/goods/G310000034/xq/1.jpg"" />"	"12"	"2013/10/10"	"9.00"	"1"	"415e960958374d29ae8a50aa127da557"
"43a00150c902410ea93ac8c94cfe0168"	"黄秋葵"	"12.00"	"2013/10/1"	"1345"	"1"	"123.00"	"2.5kg/箱"	"ae8daace903c4c8fb45ec44b39a62b5c"	""	"b5f5139ee7ff448a86b528ee9555d42f"	"<img src=""http://mall.grcbank.com/TopMall/goods/G310000033/xq/1.jpg"" />"	"12"	"2013/10/1"	"8.00"	"1"	"0fff7dc37b1b42168c3753ac43ee2977"
"450bb6a916be440ba3792cb4d568d8e1"	"蔬菜经典套餐A"	"12.00"	"2013/10/12"	"1234"	"1"	"68.00"	"3.5kg/箱"	"ae8daace903c4c8fb45ec44b39a62b5c"	""	"3d4d788e63f94acbbddd92232cdbf03d"	"<img src=""http://mall.grcbank.com/TopMall/goods/G310000026/xq/1.jpg"" />"	"123"	"2013/10/12"	"6.00"	"1"	"37a8d52ca9f64292b50bb11d1813b551"
"46c09e2ab6df4832bc1770d1e8c7d848"	"蔬菜什锦礼盒"	"12.00"	"2013/10/15"	"1234"	"1"	"108.00"	"5kg/箱"	"ae8daace903c4c8fb45ec44b39a62b5c"	""	"00f82c7d029047cd9b17acc69f89a451"	"<img src=""http://mall.grcbank.com/TopMall/goods/G310000030/xq/1.jpg"" />"	"123"	"2013/10/15"	"7.00"	"1"	"705730bb72f44bc0bd9ccd9edb66bdac"
"48dba8a0df6a4abdaeda3e8a28456cc8"	"蔬菜什锦礼盒"	"12.00"	"2013/10/15"	"1234"	"1"	"108.00"	"5kg/箱"	"ae8daace903c4c8fb45ec44b39a62b5c"	""	"00f82c7d029047cd9b17acc69f89a451"	"<img src=""http://mall.grcbank.com/TopMall/goods/G310000030/xq/1.jpg"" />"	"123"	"2013/10/15"	"7.00"	"1"	"67b62da848c34067b15372fb25a1432d"
"4a083b45f4f5493eb14183cbb0f85c07"	"金丝肉松臣友月饼礼盒"	"5.00"	"2013/10/31"	"122"	"1"	"9.00"	"368g"	"2e7adf6509a141b895d6918708e6c4a6"	""	""	"<p style=""line-height: 1.4;""><strong><span style=""font-size: 14.0px;""><font color=""#0000ff"">百分爱肉松饼</font><span style=""color: #0000ff;font-size: 24.0px;""><span style=""color: #ff0000;"">人气爆棚</span></span><font color=""#0000ff""><img alt=""alt"" src=""http://a.tbcdn.cn/sys/wangwang/smiley/48x48/6.gif"" />，存货全部被抢光了<img alt=""alt"" src=""http://a.tbcdn.cn/sys/wangwang/smiley/48x48/89.gif"" />！</font><span style=""font-size: 24.0px;""><font color=""#0000ff"">未发货及新拍下的客户，将幸运的品尝到最新鲜的百分爱肉松饼，</font><font color=""#ff0000"">都是最新最新的日期哦~</font></span><font color=""#0000ff"">。让我们一起感谢百分爱肉松饼的厂家，您是最可爱的人哦</font></span><font color=""#0000ff""><img alt=""alt"" src=""http://a.tbcdn.cn/sys/wangwang/smiley/48x48/77.gif"" /></font></strong></p><p style=""line-height: 1.4;color: #404040;""><strong><span style=""color: #ff0000;""><span style=""color: #0000ff;""></span>前所未有的大力度品牌促销！错过了这一次，就只剩下遗憾！<img alt=""alt"" src=""http://a.tbcdn.cn/sys/wangwang/smiley/48x48/36.gif"" />抢到了都笑了<img alt=""alt"" src=""http://a.tbcdn.cn/sys/wangwang/smiley/48x48/6.gif"" /></span></strong></p><p><strong>百分爱肉松</strong>饼<strong>- 肉松饼的品质代表，口碑就是力量！让我们一起见证肉松饼的万千称赞奇迹！</strong></p><p style=""line-height: 1.4;color: #404040;""><strong>活动说明：</strong></p><p style=""line-height: 1.4;color: #404040;""><strong>百分爱肉松饼10个装，<span style=""color: #ff0000;"">原价15元</span>，现在<span style=""font-size: 24.0px;""><span style=""color: #ff0000;"">现价<span style=""font-size: 36.0px;"">8.8</span><span style=""font-size: 18.0px;"">元</span></span></span><span style=""color: #ff0000;""><img alt=""alt"" src=""http://a.tbcdn.cn/sys/wangwang/smiley/48x48/88.gif"" /></span>包邮！</strong><strong><span style=""font-size: 24.0px;""><span style=""color: #ff0000;"">8.8</span></span></strong><strong><span style=""font-size: 24.0px;""><span style=""color: #ff0000;"">包邮</span></span>！</strong><strong><span style=""font-size: 24.0px;""><span style=""color: #ff0000;"">8.8</span></span></strong><strong>还不够付邮费！每1万份商家要巨亏10万元<img alt=""alt"" src=""http://a.tbcdn.cn/sys/wangwang/smiley/48x48/35.gif"" />！快抢吧</strong><span style=""line-height: 1.4;"">！</span><img alt=""alt"" src=""http://a.tbcdn.cn/sys/wangwang/smiley/48x48/89.gif"" /></p><p style=""line-height: 1.4;color: #404040;""><strong>每天发货量巨大，天气巨热，我们不会偷一点点懒将宝贝发出。如果偏远一点的，到货慢一点点，请亲理解!</strong></p><p style=""line-height: 1.4;color: #404040;"">&nbsp;<span style=""line-height: 1.5;color: #ff0000;font-size: 24.0px;""><strong>肉松饼很多，但是品质差异比较大。一分钱，一分货肯定是硬道理。百分爱肉松饼，口感，品质都是很好的。请先看评价再购买。</strong></span></p><p style=""line-height: 1.4;color: #404040;""><span style=""line-height: 1.5;color: #ff0000;font-size: 24.0px;""></span><span style=""font-size: 18.0px;""><strong>&nbsp;全国包邮，除（青海,甘肃,西藏,内蒙古,新疆,宁夏） 需收取5元邮费哦</strong></span></p><p style=""line-height: 1.4;color: #404040;""><span style=""font-size: 18.0px;""></span></p><p><span style=""color: #ff0000;""><strong><span style=""font-size: 18.0px;"">亲们，由于活动期间咨询量大,不能立即回复您，实在抱歉！为了节约您的时间请亲们看清描述自助购物：</span></strong></span></p><div><span style=""color: #ff0000;""><strong><span style=""font-size: 18.0px;"">1、关于产品，店内商品全部通过QS认证，亲可放心购买。</span></strong></span></div><div><span style=""color: #ff0000;""><strong><span style=""font-size: 18.0px;"">2、关于快递，活动期间我们只发<strong><span style=""color: #990000;"">中通快递、国通快递、邮政小包（具体哪些地区发的快递由我们选择，谢谢合作）</span></strong>，<span style=""font-family: simhei;""><strong><span style=""font-size: 24.0px;"">快递不到的请记得备注邮政小包</span></strong></span>。</span></strong></span></div><div><span style=""color: #ff0000;""><strong><span style=""font-size: 18.0px;"">3、关于修改地址，请亲申请退款后重拍，人太多了，没办法一 一核对，只按拍下的产品数量和地址发货。拍错的请申请退款后重拍</span></strong></span></div><div><span style=""color: #ff0000;""><strong><span style=""font-size: 18.0px;"">3、关于库存，线上可以拍的都有货，不能拍的已经就下架了。</span></strong></span></div><div><span style=""color: #ff0000;""><strong><span style=""font-size: 18.0px;"">4、由于活动期间出货量巨大，我们正在抓紧给亲们打包发货，请亲们耐心等待，不能等的请慎拍，谢谢！</span></strong></span></div><div><span style=""color: #ff0000;""><strong><span style=""font-size: 18.0px;"">5、快递全部发中通快递、国通快递、邮政小包，不支持其他快递。因部分偏远地区邮费太贵，需要额外补邮费,请联系客服补邮费。</span></strong></span></div><div><span style=""color: #ff0000;""><strong><span style=""font-size: 18.0px;""><span style=""font-size: 24.0px;""><span style=""color: #990000;""><span style=""background-color: #ff9900;""><span style=""background-color: #cfe2f3;"">购买店内<strong><span style=""font-size: 36.0px;""><span style=""font-family: simhei;"">其他商品</span></span></strong>也是可以<span style=""font-size: 36.0px;""><span style=""font-family: simhei;""><strong>一起包邮</strong></span></span>的哦～ 相当的划算！一年只赔这一次，千万不要错过哇～</span></span></span></span></span></strong></span></div>"	"11"	""	"9.00"	""	"df5776b9644efab06ad28bbbec3db9"
"4b89b7dad7f54f76992120244e52f8b9"	"熊猫加字金银币套装（1/4盎司金币+1盎司银币）"	"15.00"	"2013/10/9"	"45"	"1"	"5890.00"	"面额100元"	"广东粤宝黄金投资有限公司"	"含纯银1盎司，直径40毫米，面额10元，成色99.9%，最大发行量30000枚"	""	"京沪高速铁路开通熊猫加字纪念币由中国人民银行于2011年6月20日发行，为中华人民共和国法定货币。京沪高铁是新中国成立以来一次建设里程最长、投资最大、标准最高的高速铁路，是值得中华民族骄傲的一项伟大工程；京沪高速铁路开通熊猫加字纪念币的发行，纪念了这一巨大成就，具有收藏与投资价值。. 该枚纪念币正面图案为北京天坛祈年殿，并刊国名、年号及“京沪高速铁路开通纪念”中文字样；背面图案为母子熊猫图，并刊“京沪高速铁路开通纪念”英文字样及面额。1盎司圆形银质纪念币为普制币，含纯银1盎司，直径40毫米，面额10元，成色99.9%，最大发行量30000枚"	"36"	"2013/10/9"	"9.00"	"1"	""
"4c39c1c51a124a7c9793e50916557991"	"泰国进口龙眼桂圆4斤"	"12.00"	"2013/10/16"	"1234"	"1"	"76.00"	"2kg/箱"	"ae8daace903c4c8fb45ec44b39a62b5c"	""	""	"<img src=""http://mall.grcbank.com/TopMall/goods/G320000072/xq/1.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G320000072/xq/2.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G320000072/xq/3.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G320000072/xq/4.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G320000072/xq/5.jpg"" />"	"234"	"2013/10/16"	"7.00"	"1"	"37a8d52ca9f64292b50bb11d1813b551"
"4d692ebcea0842de921247ec1b21d6c2"	"极品铁棍山药"	"12.00"	"2013/10/10"	"123"	"1"	"88.00"	"2.5kg/箱"	"ae8daace903c4c8fb45ec44b39a62b5c"	""	"f53f2523d0704bc594e4d9a2d72ce27e"	"<img src=""http://mall.grcbank.com/TopMall/goods/G310000034/xq/1.jpg"" />"	"12"	"2013/10/10"	"9.00"	"1"	"577b7763af9843e8acf8bad49f013c05"
"51586ee38c93433fa2a24049ad421e1e"	"青海黑金刚紫土豆"	"12.00"	"2013/10/15"	"1234"	"1"	"78.00"	"3.0kg/箱"	"ae8daace903c4c8fb45ec44b39a62b5c"	""	"fed8027f30dd4cb3a89d1f5cb6469f19"	"<img src=""http://mall.grcbank.com/TopMall/goods/G310000001/xq/1.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000001/xq/2.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000001/xq/3.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000001/xq/4.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000001/xq/5.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000001/xq/6.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000001/xq/7.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000001/xq/8.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000001/xq/9.jpg"" />"	"124"	"2013/10/15"	"5.00"	"1"	"0fff7dc37b1b42168c3753ac43ee2977"
"51d63cf548374f24a87b856ac508a7ee"	"巧罗手工松露巧克力零食品礼盒装"	"11.00"	"2013/10/31"	"99"	"1"	"45.00"	"388g"	"2e7adf6509a141b895d6918708e6c4a6"	""	""	""	""	""	"6.00"	""	"f0df5776b9644efab06ad28bbbec3db9"
"538730dd5bbd41bebb1820a7189d3431"	"新鲜红肉蜜柚2个装约6斤"	"12.00"	"2013/10/10"	"1234"	"1"	"36.00"	"约3kg/箱"	"ae8daace903c4c8fb45ec44b39a62b5c"	""	"cb514ec1073540f5856243fa61e59fee"	"<img src=""http://mall.grcbank.com/TopMall/goods/G320000079/xq/1.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G320000079/xq/2.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G320000079/xq/3.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G320000079/xq/4.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G320000079/xq/5.jpg"" />"	"12"	"2013/10/10"	"7.00"	"1"	"88a74778c35f4068b37bf037d11dc70e"
"54021f5c13b64c4889364fc38395d5c3"	"青海黑金刚紫土豆"	"12.00"	"2013/10/15"	"1234"	"1"	"78.00"	"3.0kg/箱"	"ae8daace903c4c8fb45ec44b39a62b5c"	""	"fed8027f30dd4cb3a89d1f5cb6469f19"	"<img src=""http://mall.grcbank.com/TopMall/goods/G310000001/xq/1.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000001/xq/2.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000001/xq/3.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000001/xq/4.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000001/xq/5.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000001/xq/6.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000001/xq/7.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000001/xq/8.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000001/xq/9.jpg"" />"	"124"	"2013/10/15"	"5.00"	"1"	"705730bb72f44bc0bd9ccd9edb66bdac"
"54ba47db1bb14aba8747b474aae60273"	"美泰乐金条100克"	"50.00"	"2013/10/9"	"1000"	"1"	"35000.00"	"100克"	"6ce27d8617374ec6a894700677937c35"	"全球品牌：采用瑞士的技术和标准，美泰乐标准金锭为全球各交易市场认可。"	"4db0b05331be4b65babce81aa78c14d9"	"<img src=""http://mall.grcbank.com/TopMall/goods/G110000002/G110000002_L1.jpg"" height=""320"" width=""400"" />"	"50"	"2013/10/9"	"9.00"	"1"	""
"61e1235cde0248e3a88c026a6923d88b"	"稻香村京八件360g点心糕点礼盒"	"11.00"	"2013/10/31"	"55"	"1"	"58.00"	"360g"	"2e7adf6509a141b895d6918708e6c4a6"	""	""	""	""	""	""	""	"f0df5776b9644efab06ad28bbbec3db9"
"6baa0ba3e7a84e72b412b70ac1bd19ae"	"新鲜红肉蜜柚2个装约6斤"	"12.00"	"2013/10/10"	"1234"	"1"	"36.00"	"约3kg/箱"	"ae8daace903c4c8fb45ec44b39a62b5c"	""	"cb514ec1073540f5856243fa61e59fee"	"<img src=""http://mall.grcbank.com/TopMall/goods/G320000079/xq/1.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G320000079/xq/2.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G320000079/xq/3.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G320000079/xq/4.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G320000079/xq/5.jpg"" />"	"12"	"2013/10/10"	"7.00"	"1"	"0fff7dc37b1b42168c3753ac43ee2977"
"71661674eedb410ba18e97f7b54c2836"	"极品铁棍山药"	"12.00"	"2013/10/10"	"123"	"1"	"88.00"	"2.5kg/箱"	"ae8daace903c4c8fb45ec44b39a62b5c"	""	"f53f2523d0704bc594e4d9a2d72ce27e"	"<img src=""http://mall.grcbank.com/TopMall/goods/G310000034/xq/1.jpg"" />"	"12"	"2013/10/10"	"9.00"	"1"	"37a8d52ca9f64292b50bb11d1813b551"
"726a1c70c9034ac68e5250eefbd4daf2"	"黄秋葵"	"12.00"	"2013/10/1"	"1345"	"1"	"123.00"	"2.5kg/箱"	"ae8daace903c4c8fb45ec44b39a62b5c"	""	"b5f5139ee7ff448a86b528ee9555d42f"	"<img src=""http://mall.grcbank.com/TopMall/goods/G310000033/xq/1.jpg"" />"	"12"	"2013/10/1"	"8.00"	"1"	"705730bb72f44bc0bd9ccd9edb66bdac"
"791e72a4afb748d7981fd68472074e49"	"泰国进口龙眼桂圆4斤"	"12.00"	"2013/10/16"	"1234"	"1"	"76.00"	"2kg/箱"	"ae8daace903c4c8fb45ec44b39a62b5c"	""	""	"<img src=""http://mall.grcbank.com/TopMall/goods/G320000072/xq/1.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G320000072/xq/2.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G320000072/xq/3.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G320000072/xq/4.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G320000072/xq/5.jpg"" />"	"234"	"2013/10/16"	"7.00"	"1"	"705730bb72f44bc0bd9ccd9edb66bdac"
